Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Fruit,Category,Item,Metric,Domain,Domain Category,Value,CV (%),use,name,code,Value_numeric,CV_numeric
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CLAY,27,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,8,15.7,NA,NA,NA,8,15.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CLAY,27,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,8,55.7,NA,NA,NA,8,55.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CLAY,27,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,8,52.7,NA,NA,NA,8,52.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,JEFFERSON,73,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,8,13.2,NA,NA,NA,8,13.2
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,JEFFERSON,73,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,8,15.7,NA,NA,NA,8,15.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,JEFFERSON,73,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,5,55.7,NA,NA,NA,5,55.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,JEFFERSON,73,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,5,52.7,NA,NA,NA,5,52.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,RANDOLPH,111,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(Z),13.2,NA,NA,NA,NA,13.2
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,RANDOLPH,111,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(Z),15.7,NA,NA,NA,NA,15.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,RANDOLPH,111,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,4,55.7,NA,NA,NA,4,55.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,RANDOLPH,111,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,4,52.7,NA,NA,NA,4,52.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,3,15.7,NA,NA,NA,3,15.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,55.7,NA,NA,NA,3,55.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,3,52.7,NA,NA,NA,3,52.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,SHELBY,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,47.6,NA,NA,NA,1,47.6
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLADEGA,121,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLADEGA,121,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLADEGA,121,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TALLADEGA,121,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TUSCALOOSA,125,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TUSCALOOSA,125,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TUSCALOOSA,125,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,55.7,NA,NA,NA,2,55.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,TUSCALOOSA,125,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,52.7,NA,NA,NA,2,52.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,WALKER,127,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,WALKER,127,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,WALKER,127,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,55.7,NA,NA,NA,1,55.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,WALKER,127,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,52.7,NA,NA,NA,1,52.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,COVINGTON,39,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,COVINGTON,39,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,COVINGTON,39,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,COVINGTON,39,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,GENEVA,61,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,GENEVA,61,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,GENEVA,61,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,GENEVA,61,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,HOUSTON,69,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,13.2,NA,NA,NA,1,13.2
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,HOUSTON,69,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,15.7,NA,NA,NA,1,15.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,HOUSTON,69,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,4,55.7,NA,NA,NA,4,55.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,HOUSTON,69,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,4,52.7,NA,NA,NA,4,52.7
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,RUSSELL,113,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,RUSSELL,113,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,RUSSELL,113,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ALABAMA,1,WIREGRASS,60,RUSSELL,113,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,KENAI PENINSULA,30,KENAI PENINSULA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,KENAI PENINSULA,30,KENAI PENINSULA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,4,(L),NA,NA,NA,4,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,KENAI PENINSULA,30,KENAI PENINSULA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,KENAI PENINSULA,30,KENAI PENINSULA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,21,(L),NA,NA,NA,21,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,KENAI PENINSULA,30,KENAI PENINSULA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,24,(L),NA,NA,NA,24,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,KENAI PENINSULA,30,KENAI PENINSULA,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,6,(L),NA,NA,NA,6,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,MATANUSKA-SUSITNA-ANCHORAGE,20,ANCHORAGE,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,MATANUSKA-SUSITNA-ANCHORAGE,20,ANCHORAGE,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,MATANUSKA-SUSITNA-ANCHORAGE,20,ANCHORAGE,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,MATANUSKA-SUSITNA-ANCHORAGE,20,ANCHORAGE,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,11,(L),NA,NA,NA,11,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,MATANUSKA-SUSITNA-ANCHORAGE,20,ANCHORAGE,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,12,(L),NA,NA,NA,12,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,MATANUSKA-SUSITNA-ANCHORAGE,20,ANCHORAGE,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,SOUTHEAST,40,JUNEAU,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(Z),(L),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,SOUTHEAST,40,JUNEAU,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(Z),(L),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,SOUTHEAST,40,JUNEAU,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,(L),NA,NA,NA,3,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,SOUTHEAST,40,JUNEAU,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,3,(L),NA,NA,NA,3,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,SOUTHWEST & WEST,50,ALEUTIAN ISLANDS,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,SOUTHWEST & WEST,50,ALEUTIAN ISLANDS,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,SOUTHWEST & WEST,50,ALEUTIAN ISLANDS,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,SOUTHWEST & WEST,50,ALEUTIAN ISLANDS,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,TANANA VALLEY,10,FAIRBANKS NORTH STAR,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,TANANA VALLEY,10,FAIRBANKS NORTH STAR,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,7,(L),NA,NA,NA,7,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,TANANA VALLEY,10,FAIRBANKS NORTH STAR,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,TANANA VALLEY,10,FAIRBANKS NORTH STAR,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,8,(L),NA,NA,NA,8,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,TANANA VALLEY,10,FAIRBANKS NORTH STAR,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,9,(L),NA,NA,NA,9,NA
CENSUS,2022,YEAR,NA,COUNTY,ALASKA,2,TANANA VALLEY,10,FAIRBANKS NORTH STAR,NA,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,MOHAVE,15,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(Z),63.2,NA,NA,NA,NA,63.2
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,MOHAVE,15,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(Z),61,NA,NA,NA,NA,61
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,MOHAVE,15,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,52.7,NA,NA,NA,3,52.7
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,MOHAVE,15,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,3,35,NA,NA,NA,3,35
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,63.2,NA,NA,NA,1,63.2
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,61,NA,NA,NA,2,61
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(Z),(H),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,7,52.7,NA,NA,NA,7,52.7
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,10,35,NA,NA,NA,10,35
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,NAVAJO,17,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,48.4,NA,NA,NA,3,48.4
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(Z),61,NA,NA,NA,NA,61
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,4,35,NA,NA,NA,4,35
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,NORTHERN,10,YAVAPAI,25,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,48.4,NA,NA,NA,3,48.4
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,52.7,NA,NA,NA,1,52.7
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,35,NA,NA,NA,1,35
CENSUS,2022,YEAR,NA,COUNTY,ARIZONA,4,SOUTHERN,80,COCHISE,3,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,48.4,NA,NA,NA,1,48.4
